GT,Model_1_0,Model_2_1
0,0.9999020287298944,0.1254494950504222
0,0.9999510941567754,0.0540259069414457
1,0.0015162898392668,0.9984211169946936
0,0.9997495866091104,0.1259986438697523
0,0.9997803852311744,0.1254494950504222
0,0.9998588536503904,0.0008582343642299
0,0.9999707502700405,0.0239032973989742
0,0.9998596365042384,0.0008582343642299
1,0.0723411595774757,0.7866059162098922
0,0.9999211077591564,0.0540259069414457
0,0.9997134737388252,0.1259986438697523
0,0.9999403457876598,0.1254494950504222
0,0.9997786384265552,0.1254494950504222
0,0.9997888204101392,0.1254494950504222
0,0.9997294997841932,0.0032894736842105
0,0.9995183164597454,0.1259986438697523
0,0.9988596895099616,0.0
0,0.9994932000563366,0.0008582343642299
0,0.9999729520905286,0.0239032973989742
0,0.9998554138043412,0.0008582343642299
0,0.9999435743901204,0.0008582343642299
0,0.999781917695618,0.1254494950504222
0,0.9999159923151184,0.1254494950504222
0,0.9999723843176646,0.0239032973989742
0,0.9996825057742824,0.0008582343642299
0,0.9988989091460604,0.0
1,0.0371886122984774,0.7541492846116097
0,0.99962688003718,0.0008582343642299
1,0.0022597717165639,0.9965261008870566
0,0.9999726421153058,0.0239032973989742
0,0.9987341765100468,0.0
0,0.999938553663842,0.0540259069414457
0,0.9565287522184428,0.150224269825197
0,0.9999393118147314,0.1254494950504222
0,0.9999339952709698,0.0540259069414457
1,0.0052997708264332,0.9984211169946936
0,0.9998887596797322,0.1259986438697523
1,4.214979831940191e-06,0.7866059162098922
1,0.1438884127017592,0.7152418904222739
0,0.9999420191398276,0.0540259069414457
0,0.9998891550747304,0.1254494950504222
0,0.9997507299523284,0.1259986438697523
0,0.9813329240258118,0.0540259069414457
0,0.999615458192639,0.0038386225035405
1,3.27736460025152e-05,0.7541492846116097
0,0.9998805178891692,0.0008582343642299
0,0.999741291631941,0.1259986438697523
1,0.0013646306664373,0.9984211169946936
0,0.9993166631714652,0.0
0,0.9999433008946508,0.0540259069414457
0,0.9999466016978492,0.0540259069414457
0,0.9999386087004776,0.0540259069414457
0,0.9999414670190409,0.1254494950504222
1,0.1998494913904657,0.6438183023132974
0,0.9993397980774096,0.1254494950504222
0,0.9999154402012784,0.1254494950504222
0,0.9999427303322032,0.0540259069414457
0,0.9999723404558504,0.0239032973989742
0,0.999687656783018,0.0008582343642299
0,0.9998919400744632,0.0008582343642299
0,0.9999143199259324,0.1254494950504222
0,0.999025262312516,0.0
0,0.9999725130096402,0.0239032973989742
0,0.9996878154357376,0.0540259069414457
0,0.9991082601264174,0.0
0,0.9999356803991276,0.0540259069414457
0,0.9977817964345408,0.1259986438697523
0,0.9998819795536412,0.1259986438697523
0,0.9999722935886858,0.0239032973989742
1,0.0146045199024239,0.9965261008870566
0,0.9995791193993802,0.0008582343642299
0,0.9967686047051908,0.0038386225035405
0,0.9998173910119532,0.1254494950504222
0,0.9999418340390384,0.1254494950504222
1,0.0212020897035382,0.9965261008870566
0,0.9999594770205714,0.0008582343642299
0,0.9942853310016396,0.0038386225035405
1,0.0117363740643182,0.9965261008870566
0,0.9997884723085004,0.1254494950504222
0,0.9978405285492736,0.0008582343642299
0,0.999972645703872,0.0239032973989742
0,0.9992146083016008,0.0
1,7.408877749170983e-05,0.9804592280887126
1,0.0375892151089646,0.7151823281009156
0,0.9999615386277906,0.0239032973989742
0,0.9881813003036805,0.1259986438697523
0,0.9997406671728174,0.1259986438697523
1,0.0034690301550444,0.9965261008870566
0,0.9963940753156364,0.0038386225035405
1,0.0023299733128151,0.9984211169946936
0,0.9999368429344092,0.0540259069414457
0,0.0917456112342226,0.3358409043061646
0,0.9999436154157344,0.0540259069414457
1,0.0018400705499573,0.9984211169946936
0,0.996644799812324,0.0038386225035405
0,0.9998168239325208,0.0
0,0.999753034984631,0.1259986438697523
0,0.9997808614298436,0.1254494950504222
0,0.9997153799579545,0.0032894736842105
0,0.9997888642383616,0.1254494950504222
0,0.9997753144143062,0.1254494950504222
0,0.9998836153979244,0.0008582343642299
0,0.999791975262559,0.0
1,0.000696370466849,0.9984211169946936
0,0.99979478007934,0.1254494950504222
0,0.9998100962092988,0.0540259069414457
0,0.9994996591912414,0.0008582343642299
0,0.9999420035753928,0.0008582343642299
0,0.9978563923699968,0.0038386225035405
1,0.0129382353508917,0.9786257253746758
0,0.999883285259748,0.1259986438697523
0,0.9999288990504784,0.1254494950504222
0,0.9998392255387304,0.1254494950504222
0,0.999175779470458,0.0038386225035405
0,0.999412215899512,0.0008582343642299
0,0.9996921885631226,0.0540259069414457
0,0.9998337338179452,0.0
0,0.9996659419851782,0.0038386225035405
1,0.0210105258411701,0.9965261008870566
0,0.9995015985568004,0.0008582343642299
0,0.9999366706995616,0.1254494950504222
0,0.999824625568097,0.1259986438697523
1,0.0570997711117938,0.7541492846116097
0,0.99995656377876,0.0008582343642299
0,0.9997982292629318,0.0
0,0.9999488772833344,0.1254494950504222
0,0.9999390468890784,0.0540259069414457
0,0.999742279331006,0.0540259069414457
0,0.999793796396096,0.1254494950504222
0,0.999786414437336,0.1254494950504222
0,0.999960630881821,0.0008582343642299
0,0.9990343875387806,0.0
0,0.9999437031209296,0.1254494950504222
1,0.0255622474043725,0.7866059162098922
1,0.0008813210888281,0.9786257253746758
0,0.999945812798866,0.1254494950504222
1,2.488423766622283e-05,0.682725696502633
1,0.0050273008209098,0.9965261008870566
0,0.9999327248947204,0.1254494950504222
1,0.001061771483991,0.9965261008870566
0,0.9980197217683564,0.1259986438697523
0,0.9996650921994876,0.0008582343642299
0,0.9998040260226224,0.1254494950504222
0,0.9995328679748254,0.0008582343642299
0,0.9997899486158268,0.1254494950504222
0,0.9998660069724132,0.1254494950504222
0,0.9106134202882809,0.1837823156745703
0,0.9996239232826896,0.0008582343642299
0,0.9990139997523422,0.0
0,0.9974993674577652,0.1259986438697523
0,0.9998119090998197,0.1259986438697523
0,0.9999700129847664,0.0239032973989742
0,0.9985658727715192,0.1259986438697523
1,0.0011572470009666,0.9984211169946936
0,0.9999719524353315,0.0239032973989742
0,0.9998630499700732,0.0008582343642299
0,0.999205730283136,0.0032894736842105
0,0.9999256340265472,0.0008582343642299
0,0.9999019974142938,0.0008582343642299
0,0.999941405469649,0.0540259069414457
1,0.000266912864545,0.9823542441963494
0,0.9996913313808884,0.0540259069414457
0,0.9999723837305584,0.0239032973989742
0,0.9999541371155694,0.0540259069414457
0,0.9998492804173968,0.0008582343642299
1,0.2118734571200482,0.6438183023132974
0,0.9997332473112628,0.0540259069414457
0,0.9993677369170196,0.0038386225035405
0,0.9997783307768792,0.1254494950504222
0,0.9999557726163584,0.0008582343642299
0,0.9996414586700004,0.0008582343642299
0,0.9981999695792396,0.150224269825197
1,0.0105388561928138,0.9965261008870566
0,0.9997575769808904,0.1254494950504222
0,0.9999309798093612,0.0008582343642299
0,0.9999724059515496,0.0239032973989742
1,7.758306163629936e-05,0.7866059162098922
0,0.9996846879092736,0.0008582343642299
1,3.063545220172159e-06,0.7866059162098922
0,0.9999409331712849,0.0540259069414457
0,0.9997219714521848,0.0008582343642299
0,0.9999471913582562,0.0008582343642299
0,0.9992382559823628,0.0
1,0.0042284703012244,0.9984211169946936
1,0.0003358659182564,0.9804592280887126
0,0.9997592781772024,0.1254494950504222
0,0.9999330771613054,0.0540259069414457
0,0.9999617097600736,0.0239032973989742
0,0.9999456618912168,0.1254494950504222
0,0.9999173022137,0.1254494950504222
0,0.999806283712586,0.0540259069414457
1,0.0019640772474548,0.9965261008870566
1,0.0012039968296193,0.9804592280887126
0,0.9999705995085456,0.0239032973989742
0,0.9999213446697702,0.0008582343642299
1,1.664082156915825e-05,0.7866059162098922
0,0.999943727991332,0.0540259069414457
0,0.9991811738104658,0.0
0,0.9998082657296316,0.0
0,0.9999601073112137,0.0008582343642299
0,0.9997253824247556,0.0540259069414457
0,0.99968730724289,0.0008582343642299
0,0.5968179896110997,0.1837823156745703
0,0.9997609634499052,0.0540259069414457
0,0.9999717234847804,0.0239032973989742
0,0.9994312983576046,0.0008582343642299
0,0.999971974085644,0.0239032973989742
0,0.9999639779703432,0.0239032973989742
0,0.9997105815593768,0.0540259069414457
0,0.9997523832108816,0.0008582343642299
0,0.9971296730073764,0.0038386225035405
0,0.9990554088894598,0.0
0,0.9999707095642076,0.0239032973989742
0,0.9995780106643136,0.0008582343642299
1,0.0247399366010145,0.7866059162098922
1,0.0499254743488271,0.7541492846116097
0,0.9999727739832248,0.0239032973989742
1,0.0292632423619609,0.9804592280887126
0,0.9997290890186504,0.1259986438697523
1,0.0020681961173408,0.9804592280887126
0,0.9998946466875948,0.1254494950504222
0,0.9999502082292672,0.0008582343642299
0,0.7960971197107121,0.0570497557053621
0,0.9997317229648705,0.1259986438697523
0,0.9999353622445544,0.0008582343642299
0,0.9652897677236012,0.1259986438697523
0,0.9992716584400512,0.0
0,0.9997721689571308,0.1254494950504222
1,0.0420307897771262,0.9804592280887126
0,0.9999280481014028,0.0008582343642299
0,0.9997797805349932,0.1254494950504222
0,0.9998640205766718,0.1254494950504222
0,0.9997572025209838,0.0540259069414457
1,0.0033873902149129,0.9984211169946936
0,0.999783809604494,0.1254494950504222
0,0.9447976975618856,0.1837823156745703
0,0.9493598241033592,0.1595566897191255
0,0.9744702803735094,0.1259986438697523
0,0.9997475963769936,0.1259986438697523
0,0.9998863943227092,0.0
0,0.9997855660863288,0.1254494950504222
0,0.9997764665483888,0.1254494950504222
0,0.9999257360571144,0.0540259069414457
0,0.9939158769417276,0.1259986438697523
0,0.99997270648431,0.0239032973989742
0,0.9999052524039134,0.0540259069414457
0,0.9997220253262024,0.0008582343642299
0,0.9997870081030064,0.1254494950504222
0,0.9997859074763706,0.1254494950504222
0,0.9931429037552052,0.150224269825197
1,0.0048158049247354,0.7541492846116097
0,0.9999574288947668,0.0008582343642299
0,0.999633828120918,0.0008582343642299
0,0.9997801184558228,0.0540259069414457
1,0.0299264056430678,0.7866059162098922
0,0.0001644002808457,0.7151823281009156
1,0.0229175780775204,0.9965261008870566
0,0.9993901011415436,0.0008582343642299
0,0.9997897431223148,0.1254494950504222
0,0.9972440310770156,0.0038386225035405
0,0.9967596333070644,0.0038386225035405
0,0.9991254715015028,0.0032894736842105
1,0.0013928766393965,0.9984211169946936
0,0.9999587752255856,0.0239032973989742
0,0.9998824410541586,0.1254494950504222
0,0.9998847905936282,0.1254494950504222
0,0.9998048531947326,0.0540259069414457
0,0.9998535930132536,0.0008582343642299
0,0.9997511178324184,0.1254494950504222
1,0.0148466431065755,0.9965261008870566
0,0.9996331645007668,0.0008582343642299
0,0.9997187383164224,0.0008582343642299
1,0.0162112467257923,0.9965261008870566
0,0.999943894660324,0.1254494950504222
0,0.999795836319554,0.0540259069414457
0,0.9999370988716236,0.1254494950504222
0,0.9997309222566848,0.0008582343642299
0,0.9998207128433148,0.1254494950504222
1,0.0136410626849013,0.9965261008870566
0,0.9996850407102268,0.0008582343642299
0,0.9992704570133296,0.0032894736842105
0,0.9997439444873248,0.1259986438697523
0,0.9999445192851304,0.1254494950504222
0,0.9997216322987912,0.0008582343642299
0,0.9997309851177104,0.1259986438697523
1,0.0029986164404606,0.9984211169946936
0,0.9998902680281022,0.0008582343642299
0,0.9989844878513624,0.150224269825197
0,0.9971905715420422,0.0038386225035405
0,0.9997701670667694,0.1254494950504222
0,0.999914836733215,0.0008582343642299
0,0.9995404576396304,0.0038386225035405
0,0.999901776501138,0.0008582343642299
0,0.9997324677271708,0.1259986438697523
0,0.9062289102651148,0.1837823156745703
0,0.9997819581160656,0.1254494950504222
0,0.999947061881866,0.0008582343642299
0,0.9999379842691012,0.1254494950504222
0,0.9999401967221492,0.1254494950504222
0,0.9997858196544472,0.1254494950504222
0,0.9998984065235936,0.0008582343642299
0,0.9998955837082764,0.0008582343642299
0,0.9999371138505504,0.0008582343642299
0,0.9997438683007503,0.0008582343642299
0,0.0008945669028679,0.9902924508801724
0,0.9995696721346468,0.0032894736842105
1,0.0538322374732153,0.7541492846116097
0,0.9999714326330011,0.0239032973989742
0,0.9995608645516424,0.0008582343642299
0,0.9995561680632624,0.0008582343642299
0,0.9998302294901672,0.0
0,0.9998971143341008,0.1254494950504222
0,0.9999255365782732,0.1254494950504222
0,0.9999623464149684,0.0239032973989742
0,0.9999607877970956,0.0239032973989742
0,0.999940818024166,0.0540259069414457
0,0.99726298527642,0.0038386225035405
0,0.9999608305610972,0.0239032973989742
0,0.99910239347594,0.0
1,0.0007207988737539,0.7151823281009156
0,0.99988060393841,0.1259986438697523
1,0.0553681333524199,0.7866059162098922
0,0.9999015109548728,0.0008582343642299
0,0.9997121087590114,0.0008582343642299
0,0.9997928513319796,0.0540259069414457
0,0.9999716936007008,0.0239032973989742
1,0.0147137695666287,0.9965261008870566
0,0.9995359429569316,0.0008582343642299
1,0.0049612686843723,0.7541492846116097
1,0.0034322256062546,0.9984211169946936
0,0.9995875921764672,0.1259986438697523
0,0.9998578661206008,0.0008582343642299
0,0.9997797923894676,0.1254494950504222
0,0.9999384078650502,0.0540259069414457
1,0.0643692074089372,0.7866059162098922
0,0.9999490424331982,0.0540259069414457
0,0.9992406288868656,0.0032894736842105
0,0.8655154291849123,0.1595566897191255
0,0.9997048930019304,0.0540259069414457
0,0.9996707493368836,0.1259986438697523
0,0.9998840939491396,0.1259986438697523
1,2.742741217298672e-05,0.7866059162098922
0,0.9999728155814984,0.0239032973989742
0,0.999775763907114,0.1254494950504222
0,0.999408829312472,0.0008582343642299
0,0.9994654263143444,0.0
0,0.9997741785762312,0.0540259069414457
1,0.0116761801444353,0.9965261008870566
1,2.9718451686866487e-05,0.968792502583216
1,0.0194323727045716,0.9965261008870566
0,0.9992497646915788,0.0038386225035405
0,0.9999466163086664,0.1254494950504222
0,0.9999399662917342,0.1254494950504222
0,0.9593673622620776,0.1837823156745703
0,0.9999599683694352,0.0008582343642299
0,0.9998890472747471,0.1254494950504222
1,0.0210479005721401,0.682725696502633
0,0.9998939057595412,0.0008582343642299
0,0.9997464517940848,0.0008582343642299
0,0.9997205570882453,0.0008582343642299
0,0.9999321996634996,0.1254494950504222
1,0.0039607523108126,0.9984211169946936
1,0.0171430761591661,0.9902924508801724
0,0.0758388167662371,0.7866059162098922
1,0.0001125263126214,0.968792502583216
1,0.0104466934904168,0.9786257253746758
0,0.9992403702046356,0.0
0,0.9998059024223008,0.1259986438697523
0,0.9995104408948584,0.0008582343642299
0,0.9998200336765392,0.1254494950504222
0,0.999596661677678,0.1254494950504222
0,0.9997304264514472,0.1254494950504222
0,0.9999726649229458,0.0239032973989742
1,0.0128562423824843,0.9965261008870566
0,0.9997628487770548,0.1254494950504222
0,0.9999447463877816,0.1254494950504222
0,0.9996901309366842,0.0008582343642299
0,0.0154919871401654,0.9902924508801724
0,0.9997719964737836,0.1254494950504222
0,0.9989124256202871,0.0008582343642299
0,0.9996119558279516,0.1259986438697523
0,0.998365646776489,0.1259986438697523
1,0.0004773279486001,0.9984211169946936
1,2.5426076206702675e-06,0.7866059162098922
0,0.9999417022141872,0.0540259069414457
0,0.999896798583649,0.1254494950504222
0,0.9999395500298184,0.1254494950504222
0,0.9999594729943412,0.0239032973989742
0,0.9998912872639376,0.1254494950504222
0,0.9999283914855424,0.1254494950504222
1,0.0004880815692211,0.9804592280887126
0,0.9999402210355138,0.1254494950504222
0,0.9997745132980136,0.1254494950504222
0,0.9998064659881468,0.0
0,0.9997873035167804,0.1254494950504222
0,0.9999336675417754,0.1254494950504222
0,0.9998143799296066,0.0540259069414457
0,0.9999405485970704,0.0540259069414457
1,0.0233449232537462,0.7866059162098922
1,0.0001613320742511,0.968792502583216
0,0.999960356198562,0.0008582343642299
0,0.999298481678276,0.0
0,0.999957781022192,0.0008582343642299
0,0.9997999666222588,0.0
0,0.7916585992092362,0.1837823156745703
0,0.7900294324470634,0.1837823156745703
0,0.9999573099056236,0.0008582343642299
0,0.9995821915939324,0.0008582343642299
0,0.9994531356129456,0.1259986438697523
0,0.9990103203644304,0.0
0,0.9999451572201764,0.0540259069414457
0,0.9999707354880336,0.0239032973989742
0,0.9999443831151216,0.1254494950504222
0,0.999971524904496,0.0239032973989742
0,0.9992498118770798,0.0
0,0.9997845933668356,0.1254494950504222
0,0.9999420293458468,0.0540259069414457
0,0.9999355438334,0.0540259069414457
0,0.999546659760758,0.1254494950504222
0,0.9986482249619304,0.1259986438697523
0,0.9999603230849315,0.0008582343642299
0,0.999630247292002,0.0008582343642299
0,0.9772695089339196,0.0570497557053621
0,0.9997524616346568,0.0008582343642299
0,0.9999480664173466,0.0540259069414457
0,0.9999442307270854,0.1254494950504222
0,0.9995811278984384,0.0008582343642299
0,0.9986399567083316,0.0032894736842105
0,0.999685850648587,0.0008582343642299
0,0.999762266792515,0.1254494950504222
1,0.0464116987588122,0.7866059162098922
1,0.0031966271710612,0.9965261008870566
0,0.9997190192763512,0.0008582343642299
0,0.9998838595920434,0.1254494950504222
0,0.99997241728122,0.0239032973989742
0,0.9997187380859048,0.0008582343642299
0,0.998513861417096,0.0008582343642299
0,0.9997850519384128,0.0008582343642299
1,0.0050761259812841,0.9984211169946936
0,0.9999120604144144,0.0540259069414457
1,0.0035643659250508,0.9984211169946936
0,0.9998987302054674,0.1254494950504222
0,0.9999380779252294,0.1254494950504222
0,0.9997664958836344,0.1254494950504222
0,0.9989970155023712,0.0
1,0.1057559572571738,0.7541492846116097
0,0.999957545515484,0.0008582343642299
1,0.0091724965980208,0.7151823281009156
0,0.9999594098329724,0.0008582343642299
1,0.0142781477069063,0.9902924508801724
0,0.9995315672710532,0.0008582343642299
1,0.0535461821173398,0.7541492846116097
1,0.0162387047218439,0.9902924508801724
0,0.9991720960698384,0.1259986438697523
0,0.9995096533622972,0.0008582343642299
1,0.0692568034111543,0.7866059162098922
0,0.9998638835703286,0.1251533742331288
0,0.999971210363525,0.0239032973989742
